sg,,,%(num)d day ago,%(num)d día atrás,Il y a %(num)d jour,%(num)d dia atrás,قبل يوم,Siku %(num)d iliyopita,Tsiku %(num)d lapitalo,Hashize umunsi %(num)d,Usuku oluhlulileyo ongu %(num)d,Zuva %(num)d radarika,%(num)d haheze umusi,%(num)d andro lasa izay,%(num)d दिन अघि,%(num)d دن قبل,%(num)d puncha washaman,%(num)d день назад,%(num)d usuku olwedlule,ቅድሚ %(num)d መዓልቲ,%(num)d рӯз пеш,%(num)d ڕۆژ لەمەوبەر,%(num)d ថ្ងៃមុន,%(num)d kun avval,%(num)d kun aldın,%(num)d hari yang lalu,,,,,,,%(num)d день тому
pl,,,%(num)d days ago,%(num)d días atrás,Il y a %(num)d jours,%(num)d dias atrás,قبل %(num)dقبل أيام,Siku %(num)d zilizopita,Masiku %(num)d apitawo,Hashize iminsi %(num)d,Ezinsukwini ezihlulileyo ezingu %(num)d,Mazuva %(num)d adarika,%(num)d haheze imisi,%(num)d andro lasa izay,%(num)d दिनहरु अघि,%(num)d دن قبل,%(num)d punchakuna washaman,%(num)d дней назад,%(num)d izinsuku ezedlule,ቅድሚ %(num)d መዓልትታት,%(num)d рӯз пеш,%(num)d ڕۆژ لەمەوبەر,%(num)d ថ្ងៃមុន,%(num)d kun avval,%(num)d kun aldın,%(num)d hari yang lalu,,,,,,,%(num)d дн. тому
,TRUE,Button for reporting a comment to moderators. Users may report comments that are harrassing or include misinformation.,Report,Reportar,Signaler,Relatório,تقرير,Ripoti,Nenezani,Raporo,Bika,Reva,Icegeranyo,Hitatitra,रिपोर्ट,رپورٹ,Willay,Пожаловаться,Bika,ጸብጻብ,Гузориш,ڕاپۆرت,រាយការណ៍,Shikoyat,Esabat berıw,Laporan,වාර්තා කරන්න,தகவலைப் புகாரளிக்கவும்,রিপোর্ট করুন,گزارش,راپور,रिपोर्ट करें,Звіт
,TRUE,"Appears at the bottom of articles, above a list of links to other related articles chosen by the platform administrator.",Related Articles,Artículos relacionados,Articles connexes,Artigos relacionados,المقالات لي عندها صلة,Nakala zinazohusiana,Masamba/nkhani zina zofananira,Inyandiko zerekeye,Imibhalo ehlobene,Zvinyorwa zvinoenderana,Ingingo bijanye,Lahatsoratra mifandraika,सम्बन्धित लेखहरू,متعلقہ مضامین,Temakuna ashtawan yachankapak,Статьи по теме,Izindatshana ezihlobene,ምስኡ ዝተተሓሓዙ ዓንቀጻት,Матолиби марбут,نوسراوە پەیوەندیدارەکان,អត្ថបទពាក់ព័ន្ធ,Tegishli maqolalar,Baylanıslı maqalalar,Artikel terkait,අදාළ ලිපි,தொடர்புடைய பொதுவிதிகள் / தொடர்புடைய கட்டுரைகள்,এ সম্পর্কিত আর্টিকেল,مقالات مرتبط,اړونده مقالې,संबंधित आर्टिकल,Пов’язані статті
,,,Related articles,Artículos relacionados,Articles connexes,Artigos relacionados,المقالات لي عندها صلة,Nakala zinazohusiana,Masamba/nkhani zina zofananira,Inyandiko zerekeye,Imibhalo ehlobene,Zvinyorwa zvinoenderana,Ingingo bijanye,Lahatsoratra mifandraika,सम्बन्धित लेखहरू,متعلقہ مضامین,Temakuna ashtawan yachankapak,Статьи по теме,Izindatshana ezihlobene,ምስኡ ዝተተሓሓዙ ዓንቀጻት,Матолиби марбут,نوسراوە پەیوەندیدارەکان,អត្ថបទពាក់ព័ន្ធ,Tegishli maqolalar,Baylanıslı maqalalar,Artikel terkait,,,,,,,Пов’язані статті
,,,Have something to add to this article?,¿Tienes algo que agregar a este artículo?,Vous avez quelque chose à ajouter à cet article ?,Tem algo a acrescentar a este artigo?,عندك شي حاجة تضيفها لهاذ المقال,Una kitu cha kuongeza kwenye nakala hii?,Muli ndi zomwe mungaonjezere pa tsamba lino?,Haricyo ushaka kongera kuri iyi nyandiko?,Ulakho okunye okungezelela kumbhalo lowu?,Une zvekuwedzera here kuchinyorwa ichi?,Mufise ico mwongera kuri iyi ngingo?,Misy tianao hanampiana ity lahatsoratra ity ve ?,यस लेखमा थप गर्न केहि छ?,اس مضمون میں کچھ شامل کرنا چاہتے ہیں؟,Ashtawan información churasha ninkichu.,Хотите что-то добавить к этой статье?,Kukhona ofuna uku kwengeza kule ndatshana?,ኣብዛ ዓንቀጽ እዚኣ ኽትውስኸሉ ትኽእል ነገር ኣሎዶ?,Оё чизе барои илова кардан ба ин матлаб доред?,شتێکت هەیە زیادی بکەیت بۆ ئەم نوسراوە؟,មានអ្វីចង់បន្ថែមទៅលើអត្ថបទនេះឬ?,Ushbu maqolaga qo‘shimchangiz bormi?,Bul maqalag’a qosatug’ın na’rsen’iz bar ma?,Apakah ingin menambahkan sesuatu pada artikel ini?,,,,,,,Маєте щось додати до цієї статті?
,TRUE,Appears after a user successfully reports a comment.,This comment has been reported.,Este comentario ha sido reportado.,Ce commentaire a été signalé.,Este comentário foi reportado.,هاذ التعليق تم الإبلاغ عنُ,Maoni hii imeripotiwa.,Ndemanga imeneyi yanenezedwa.,Icyi gitekerezo cyawe bacyireze.,Umubono lowu usubikiwe.,Komenti iyi yareverwa.,Iki ciyunviro cashikirijwe.,Lasa ny tatitra mikasika ity fanehoan-kevitra ity.,यो कमेन्ट रिपोर्ट गरिएको छ।,اس کمنٹ کی اطلاع دے دی گئی ہے۔,Kay comentariotaka revisanaman kachashkami kan.,На этот комментарий получена жалоба.,Lokhu kuphawula sekubikiwe.,እዚ ርኢቶ እዚ ተመዝጊቡ ኣሎ።,Шарҳи шумо ворид карда шуд.,ڕاپۆرت لەسەر ئەم سەرنجەت دراوە.,មតិនេះត្រូវបានរាយការណ៍។,Bu izoh ustidan shikoyat qilingan.,Bul komment jetkerildi.,Komentar ini telah dilaporkan.,මෙම අදහස වාර්තා කර ඇත,இக்கருத்துரை புகாரளிக்கப்பட்டுள்ளது,এই মন্তব্যটি নিয়ে রিপোর্ট করা হয়েছে,این نظر قبلا گزارش شده است,دا تبصره راپور شوې ده,इस टिप्पणी की रिपोर्ट की गई है,Надіслано скаргу на цей коментар.
,TRUE,"Seen when a user clicks to report a comment, on a page asking for confirmation that they want to report.",It will be reviewed by the team and may be removed if it breaks our Platform Rules,Será revisado por el equipo y puede ser eliminado si infringe nuestras Reglas de la plataforma.,Il sera examiné par l'équipe et peut être retiré s'il enfreint les règles de notre communauté.,Será revisto pela equipa e poderá ser retirado se quebrar as Regras da nossa Plataforma,غادي تم المراجعة ديالُ من طرف الفريق و يمكن يتم حذفُ إلا خالف القواعد الخاصة بالمنصة ديالنا,Itakaguliwa na timu na inaweza kuondolewa ikiwa itavunja Sheria zetu za Jukwaa,Iwunikidwa ndi gulu lathu ndipo ikhoza kuchotsedwa ngati ikuphwanya Malamulo a Tsamba Lathu,Cyiraza gusuzumwa n’ikipe yacu kandi gishobora gukurwaho mu gihe kitubahiriza Amabwiriza y’Urubuga rwacu,Izakangelwa le qembu lethu njalo ingasuswa nxa iphula Imithetho Yendawo yethu,Ichaongororwa neboka redu uye inogona kubviswa kana ichityora Mitemo yeNzvimbo yedu,Kiraza kurabwa numugwi hanyuma gikugweho niba kitubahiriza amategeko yurubuga rwacu,Hodinihin’ny ekipa izany ary ho fafana raha hita fa tsy manaraka ny fitsipika,यसलाई समुहद्वारा समीक्षा गरिनेछ र यदि यसले हाम्रो प्लेटफर्मको नियमहरू तोडेको खण्डमा यो हटाउन पनि सकिन्छ।,ٹیم اس پر نظر ثانی کرے گی اور اگر اس میں پلیٹ فارم کے اصولوں کی خلاف ورزی کی گئی ہے تو اسے ہٹایا جا سکتا ہے,Kay comentarioka revisanaman kachashka kan. Kay Paginapa Leykunata mana paktachikpika kay comentario anchuchiskami kanka,"Если он не соответствует правилам платформы, наша команда удалит его",Izobuyekezwa yithimba futhi ingasuswa uma yephuma imithetho yepulatifomu yethu,እታ ጉጅለ ኽትምርምሮ እያ ንሕግታት ፕላቶና እንተ ጥሒሳ ክዓ ክተጥፍኦ ትኽእል እያ,"Шарҳи шумо тавассути гӯрӯҳи кории мо мурур карда мешавад ва агар он бо қавонини платформаи мо мутобиқат накунад, мумкин аст аз система ҳазф карда шавад.",لەلایەن تیمەکەوە پێداچوونەوەی بۆ دەکرێت و لەوانەیە لاببرێت ئەگەر یاساکانی سەکۆکەمان پێشێل بکات,វានឹងត្រូវបានពិនិត្យដោយក្រុមការងារ ហើយអាចនឹងដកចេញប្រសិនបើវាខុសនឹងច្បាប់វេទិការបស់យើង,U jamoa tomonidan ko‘rib chiqiladi va Platforma qonunlarini buzgan taqdirda o‘chirib tashlanishi mumkin,Bul komanda ta’repinen ko’rip shıg’ıladı ha’m de eger bul Platforma Qag’ıdaların buzsa o’shilip taslanadı,Komentar akan ditinjau oleh tim dan mungkin akan dihapus jika melanggar aturan platform kami,එය කණ්ඩායම විසින් සමාලෝචනය (review) කරනු ලබන අතර එය අපගේ නීති කඩ කළහොත් ඉවත් කරනු ඇත,இது குழுவினால் மீளாய்வு செய்யப்படுவதுடன் எமது தளத்தின் விதிமுறைகளை மீறினால் அது நீக்கப்படும்.,এটি নিয়ে যথাযথ টিম পরীক্ষা করে দেখবে এবং প্ল্যাটফর্মের নিয়ম ভঙ্গ করলে সরিয়ে ফেলা হতে পারে।,این توسط تیم بررسی خواهد شد و در صورت نقض قوانین پلتفرم ما ممکن است حذف شود,دا به د ټیم لخوا بیاکتل کیږي او که چیرې دا زموږ د پلیټ فارم قواعد مات کړي، ممکن لیرې شي,टीम द्वारा इसकी समीक्षा की जाएगी और अगर यह हमारे प्लेटफ़ॉर्म के नियमों का पालन नहीं करती तो इसे हटाया जा सकता है,"Команда розгляне його та, можливо, видалить, якщо він порушує наші Правила платформи"
,,,Reporting comment replies is not allowed.,No se permite reportar las respuestas a los comentarios.,Vous n'êtes pas autorisé à signaler des réponses aux commentaires.,Não é permitido dar respostas a comentários.,الإبلاغ عن التعاليق ما مسموحش به,Kuripoti majibu ya maoni hairuhusiwi.,Sikololedwa kuneneza za mayankho operekedwa pa ndemanga.,Kurega ibisubizo ku gitekerezo ntibyemewe.,Ukubika imibono yabanye akuvunyelwi.,Kurevera mhinduro dzavamwe kumakomenti hakutenderwi.,Gutanga iciyunviro kunyishu ntivyemewe.,Tsy azo atao ny mitatitra valin’ny fanehoan-kevitra.,कमेन्टको जवाफ रिपोर्टिंग गर्ने अनुमति छैन।,تبصروں کے جوابات کی اطلاع دینے کی اجازت نہیں۔,Kutichishkakunapa comentariokunata revisinaman mana rikunkachu.,Нельзя жаловаться на ответы к комментариям.,Ukubika isiphawulo sezimpendulo akuvumelekile.,ናይ ጸብጻብ ርኢቶ ምሃብ ኣይፍቀድን እዩ።,Воридкунии посухи шарҳҳо иҷоза дода нашудааст.,ڕاپۆرت دان لەسەر وەڵامدانەوەی سەرنج ڕێگەپێنەدراوە,ការរាយការណ៍អំពីការឆ្លើយតបមតិមិនត្រូវបានអនុញ្ញាតនោះទេ។,Izohga berilgan javoblar ustidan shikoyat berish mumkin emas.,Esabat beriwshi komment juwaplarına ruxsat joq.,Melaporkan balasan komentar tidak diizinkan.,,,,,,,Не можна надсилати скарги на відповіді до коментарів.
,,,The comment has been reported.,El comentario ha sido reportado.,Le commentaire a été signalé.,O comentário foi relatado.,تم الإبلاغ على التعليق,Maoni imeripotiwa.,Ndemangayi yanenezedwa.,Ikirego ku gitekerezo cyakiriwe.,Umubono lowu sewubikiwe.,Komenti iyi yareverwa.,Iciyunviro cashikirijwe.,Lasa ny tatitra mikasika ilay fanehoan-kevitra.,कमेन्टको रिपोर्ट गरिएको छ।,اس تبصرے کی اطلاع دے دی گئی ہے۔,Kanpa comentariotaka revisanaman kachashkami kan.,На комментарий получена жалоба.,Isiphawulo sesibikiwe.,እቲ ርኢቶ ተመዝጊቡ ኣሎ።,Ин шарҳ ворид карда шуд.,ڕاپۆرت لەسەر کۆمێنتەکە دراوە,មតិត្រូវបានរាយការណ៍។,Izoh ustidan shikoyat qilingan.,Koment jetkerildi,Komentar ini telah dilaporkan.,,,,,,,Надіслано скаргу на цей коментар.
,,,Share on Facebook,Comparte en Facebook,Partager sur Facebook,Partilhar no Facebook,شاركُ على الفيسبوك,Shiriki kwenye Facebook,Tumizirani ena pa Facebook,Sangiza kuri Facebook,Gabela ku Facebook,Gova ku Facebook,Sangiza kuri Facebook,Zaraina ao amin’ny Facebook,फेसबुकमा शेयर गर्नुहोस्,فیس بک پر شیئر کریں,Facebookpi shuktakkunaman kachay,Поделиться на Facebook,Yabelana kuFacebook,ብፌስቡክ ኣካፍል,Дар Facebook ба иштирок гузоред,هاوبەشکردن لەسەر فەیسبووک,ចែករំលែកនៅលើ Facebook,Facebook orqali ulashing,Facebookta bo’lisiw,Berbagi di Facebook,,,,,,,Поділитися у Facebook
,,,Share on Twitter,Comparte en Twitter,Partager sur Twitter,Partilhar no Twitter,شاركُ على تويتر,Shiriki kwenye Twitter,Tumizirani ena pa Twitter,Sangiza kuri Twitter,Gabela ku Twitter,Gova ku Twitter,Sangiza kuri Twitter,Zaraina ao amin’ny Twitter,ट्वीटरमा शेयर गर्नुहोस्,ٹوئٹر پر شیئر کریں,Twitterpi shuktakkunaman kachay,Поделиться в Twitter,Yabelana kuTwitter,ኣብ ተዊተር ኣካፍል,Дар Twitter ба иштирок гузоред,هاوبەشکردن لەسەر تویتەر,ចែករំលែកនៅលើ Twitter,Twitter orqali ulashing,Twitterda bo’lisiw,Berbagi di Twitter,,,,,,,Поділитися у Twitter
,,,Type here,Escribe aquí,Entrer ici,Escreva aqui,اكتب هنا,Andika hapa,Lembani pano,Andika hano,Bhala lapha,Nyora pano,Andika hano,Soraty eto,यहाँ टाइप गर्नुहोस्,یہاں ٹائپ کریں,Kaypi killkay,Введите здесь,Bhala lapha,ኣብዚ ጽሓፍ,Дар инҷо нависед,لێرەدا بنووسە,វាយអត្ថបទនៅត្រង់នេះ,Bu yerga yozing,Bul jerge jazın’,Ketik di sini,,,,,,,Введіть тут
,,,Surveys/Polls,Cuestionarios/Encuestas,Enquêtes/Sondages,Inquéritos/Votações,استطلاعات الرأي / الدراسات الاستطلاعية,Chunguzi/Tafiti,Kafukufuku wa mafunso osiyanasiyana/ofunsa maganizo a anthu,Ubushakashatsi/Amatora,Incwaningo/Ikhetho,Tsvakurudzo/Sarudzo,Ubushakashatsi/Amatora,Fanadihadiana/Fitsapan-kevitra,सर्वेक्षणहरू,سروے/پولز,Tapuykuna,Опросы / Голосования,Izinhlolovo/Ukuvota,መጽናዕትታት/መረጻታት,Пурсишҳо/Санҷишҳо,سەرژمێرییەکان/دەنگدانەکان,ការស្ទង់មតិ/ការបោះឆ្នោតស្ទង់មតិ,So‘rovnomalar/Tanlovlar,Izertlawler/Sorawnamalar,Survei/Jajak Pendapat,,,,,,,Дослідження/опитування
,,,All %(counter)s results,Los %(counter)s resultados,Tous les %(counter)s résultats,Todos os %(counter)s resultados,جميع %(counter)s الأجوبة,Matokeo yote ya %(counter)s,Zotsatira zonse %(counter)s,Amakuru yose ya %(counter)s,Imiphumelo yonke eyi %(counter)s,Zvabuda mutsvakurudzo zvose %(counter)s,Vyose %(counter)s inyishu,Ny vokatra %(counter)s rehetra,सबै %(counter)s परिणाम,تمام %(counter)s نتائج,Kaymi tiyan %(counter)s temakuna,Все %(counter)s результатов,Wonke %(counter)s umphumela,ኩሉ %(counter)s ውጽኢት,Натиҷаи ҳамаи %(counter)s,هەموو ئەنجامە %(counter)s ەکان,លទ្ធផល %(counter)s ទាំងអស់,Barcha %(counter)s ta natijalar,Ba’rshe %(counter)s na’tiyje,Semua Hasil %(counter)s,,,,,,,Усі результати %(counter)s
